CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
3.13651,6.8E-4,0.0982,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03134,0.00216,-0.00232,Calculated,0.085,0.0061,-0.0061,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.13719,6.8E-4,0.1036,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03219,0.00209,-0.00224,Calculated,0.0874,0.0059,-0.0059,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.13786,6.8E-4,0.1049,0.0143,-0.0143,Lustig-Yaeger et al. 2023,0.03239,0.00214,-0.00229,Calculated,0.0879,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.13854,6.8E-4,0.0983,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03135,0.00216,-0.00232,Calculated,0.0851,0.0061,-0.0061,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.13922,6.8E-4,0.1137,0.0143,-0.0143,Lustig-Yaeger et al. 2023,0.03372,0.00206,-0.00219,Calculated,0.0915,0.0058,-0.0058,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.13989,6.8E-4,0.1131,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03363,0.00201,-0.00213,Calculated,0.0913,0.0056,-0.0056,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14057,6.8E-4,0.1133,0.0137,-0.0137,Lustig-Yaeger et al. 2023,0.03366,0.00198,-0.0021,Calculated,0.0914,0.0055,-0.0055,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14124,6.8E-4,0.1065,0.0144,-0.0144,Lustig-Yaeger et al. 2023,0.03263,0.00214,-0.00229,Calculated,0.0886,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14192,6.8E-4,0.0949,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03081,0.00219,-0.00236,Calculated,0.0836,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14259,6.8E-4,0.1215,0.0142,-0.0142,Lustig-Yaeger et al. 2023,0.03486,0.00198,-0.0021,Calculated,0.0946,0.0055,-0.0055,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14327,6.8E-4,0.0998,0.0143,-0.0143,Lustig-Yaeger et al. 2023,0.03159,0.00219,-0.00235,Calculated,0.0857,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14394,6.8E-4,0.0753,0.0148,-0.0148,Lustig-Yaeger et al. 2023,0.02744,0.00258,-0.00284,Calculated,0.0745,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14462,6.8E-4,0.07,0.0141,-0.0141,Lustig-Yaeger et al. 2023,0.02646,0.00254,-0.00281,Calculated,0.0718,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14529,6.8E-4,0.0905,0.0137,-0.0137,Lustig-Yaeger et al. 2023,0.03008,0.0022,-0.00237,Calculated,0.0816,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14597,6.8E-4,0.1055,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03248,0.00207,-0.00222,Calculated,0.0882,0.0058,-0.0058,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14665,6.8E-4,0.1092,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03305,0.00204,-0.00217,Calculated,0.0897,0.0057,-0.0057,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14732,6.8E-4,0.1177,0.0145,-0.0145,Lustig-Yaeger et al. 2023,0.03431,0.00205,-0.00218,Calculated,0.0931,0.0058,-0.0058,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.148,6.8E-4,0.1201,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03466,0.00196,-0.00208,Calculated,0.0941,0.0055,-0.0055,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14867,6.8E-4,0.1163,0.0145,-0.0145,Lustig-Yaeger et al. 2023,0.0341,0.00206,-0.0022,Calculated,0.0926,0.0058,-0.0058,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.14935,6.8E-4,0.1068,0.0144,-0.0144,Lustig-Yaeger et al. 2023,0.03268,0.00213,-0.00228,Calculated,0.0887,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15002,6.8E-4,0.0765,0.0143,-0.0143,Lustig-Yaeger et al. 2023,0.02766,0.00247,-0.00272,Calculated,0.0751,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.1507,6.8E-4,0.1009,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03176,0.00212,-0.00227,Calculated,0.0862,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15137,6.8E-4,0.1043,0.0142,-0.0142,Lustig-Yaeger et al. 2023,0.0323,0.00213,-0.00228,Calculated,0.0877,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15205,6.8E-4,0.1189,0.0136,-0.0136,Lustig-Yaeger et al. 2023,0.03448,0.00192,-0.00203,Calculated,0.0936,0.0054,-0.0054,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15273,6.8E-4,0.0952,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03085,0.00219,-0.00236,Calculated,0.0837,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.1534,6.8E-4,0.0884,0.0145,-0.0145,Lustig-Yaeger et al. 2023,0.02973,0.00235,-0.00255,Calculated,0.0807,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15408,6.8E-4,0.1226,0.0146,-0.0146,Lustig-Yaeger et al. 2023,0.03501,0.00203,-0.00215,Calculated,0.095,0.0057,-0.0057,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15475,6.8E-4,0.0968,0.0142,-0.0142,Lustig-Yaeger et al. 2023,0.03111,0.0022,-0.00237,Calculated,0.0844,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15543,6.8E-4,0.1085,0.0137,-0.0137,Lustig-Yaeger et al. 2023,0.03294,0.00202,-0.00215,Calculated,0.0894,0.0057,-0.0057,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.1561,6.8E-4,0.125,0.0146,-0.0146,Lustig-Yaeger et al. 2023,0.03536,0.00201,-0.00213,Calculated,0.096,0.0056,-0.0056,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15678,6.8E-4,0.097,0.0142,-0.0142,Lustig-Yaeger et al. 2023,0.03114,0.0022,-0.00237,Calculated,0.0845,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15746,6.8E-4,0.1262,0.0146,-0.0146,Lustig-Yaeger et al. 2023,0.03552,0.002,-0.00212,Calculated,0.0964,0.0056,-0.0056,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15813,6.8E-4,0.0799,0.014,-0.014,Lustig-Yaeger et al. 2023,0.02827,0.00238,-0.0026,Calculated,0.0767,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15881,6.8E-4,0.0646,0.0138,-0.0138,Lustig-Yaeger et al. 2023,0.02542,0.00258,-0.00288,Calculated,0.069,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.15948,6.8E-4,0.1027,0.0141,-0.0141,Lustig-Yaeger et al. 2023,0.03205,0.00213,-0.00228,Calculated,0.087,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16016,6.8E-4,0.0995,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03154,0.00213,-0.00229,Calculated,0.0856,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16083,6.8E-4,0.096,0.0135,-0.0135,Lustig-Yaeger et al. 2023,0.03098,0.00211,-0.00226,Calculated,0.0841,0.0059,-0.0059,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16151,6.8E-4,0.1138,0.0141,-0.0141,Lustig-Yaeger et al. 2023,0.03373,0.00203,-0.00216,Calculated,0.0916,0.0057,-0.0057,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16218,6.8E-4,0.1237,0.0145,-0.0145,Lustig-Yaeger et al. 2023,0.03517,0.002,-0.00213,Calculated,0.0955,0.0056,-0.0056,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16286,6.8E-4,0.105,0.0145,-0.0145,Lustig-Yaeger et al. 2023,0.0324,0.00217,-0.00232,Calculated,0.0879,0.0061,-0.0061,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16353,6.8E-4,0.1061,0.0138,-0.0138,Lustig-Yaeger et al. 2023,0.03257,0.00205,-0.00219,Calculated,0.0884,0.0058,-0.0058,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16421,6.8E-4,0.1135,0.0137,-0.0137,Lustig-Yaeger et al. 2023,0.03369,0.00198,-0.0021,Calculated,0.0914,0.0055,-0.0055,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16489,6.8E-4,0.1208,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03476,0.00195,-0.00206,Calculated,0.0943,0.0054,-0.0054,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16556,6.8E-4,0.1194,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03455,0.00196,-0.00207,Calculated,0.0938,0.0055,-0.0055,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16624,6.8E-4,0.1023,0.0141,-0.0141,Lustig-Yaeger et al. 2023,0.03198,0.00213,-0.00229,Calculated,0.0868,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16691,6.8E-4,0.0969,0.0138,-0.0138,Lustig-Yaeger et al. 2023,0.03113,0.00214,-0.0023,Calculated,0.0845,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16759,6.8E-4,0.104,0.0135,-0.0135,Lustig-Yaeger et al. 2023,0.03225,0.00203,-0.00217,Calculated,0.0875,0.0057,-0.0057,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16826,6.8E-4,0.0988,0.0143,-0.0143,Lustig-Yaeger et al. 2023,0.03143,0.0022,-0.00236,Calculated,0.0853,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16894,6.8E-4,0.1272,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03567,0.00191,-0.00202,Calculated,0.0968,0.0053,-0.0053,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.16962,6.8E-4,0.099,0.0139,-0.0139,Lustig-Yaeger et al. 2023,0.03146,0.00214,-0.00229,Calculated,0.0854,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17029,6.8E-4,0.0997,0.0138,-0.0138,Lustig-Yaeger et al. 2023,0.03158,0.00211,-0.00227,Calculated,0.0857,0.0059,-0.0059,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17097,6.8E-4,0.0881,0.014,-0.014,Lustig-Yaeger et al. 2023,0.02968,0.00227,-0.00246,Calculated,0.0806,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17164,6.8E-4,0.0899,0.0142,-0.0142,Lustig-Yaeger et al. 2023,0.02998,0.00228,-0.00247,Calculated,0.0814,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17232,6.8E-4,0.0908,0.0142,-0.0142,Lustig-Yaeger et al. 2023,0.03013,0.00227,-0.00246,Calculated,0.0818,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17299,6.8E-4,0.1031,0.0141,-0.0141,Lustig-Yaeger et al. 2023,0.03211,0.00213,-0.00228,Calculated,0.0871,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17367,6.8E-4,0.1126,0.0142,-0.0142,Lustig-Yaeger et al. 2023,0.03356,0.00205,-0.00219,Calculated,0.0911,0.0058,-0.0058,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17435,6.8E-4,0.0925,0.0141,-0.0141,Lustig-Yaeger et al. 2023,0.03041,0.00224,-0.00241,Calculated,0.0825,0.0063,-0.0063,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17502,6.8E-4,0.112,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03347,0.00203,-0.00216,Calculated,0.0908,0.0057,-0.0057,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.1757,6.8E-4,0.1067,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03266,0.00208,-0.00222,Calculated,0.0887,0.0058,-0.0058,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17637,6.8E-4,0.128,0.0144,-0.0144,Lustig-Yaeger et al. 2023,0.03578,0.00196,-0.00207,Calculated,0.0971,0.0055,-0.0055,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17705,6.8E-4,0.1268,0.0135,-0.0135,Lustig-Yaeger et al. 2023,0.03561,0.00185,-0.00195,Calculated,0.0966,0.0052,-0.0052,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17772,6.8E-4,0.1327,0.0141,-0.0141,Lustig-Yaeger et al. 2023,0.03643,0.00189,-0.00199,Calculated,0.0989,0.0053,-0.0053,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.1784,6.8E-4,0.125,0.014,-0.014,Lustig-Yaeger et al. 2023,0.03536,0.00193,-0.00204,Calculated,0.096,0.0054,-0.0054,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17907,6.8E-4,0.111,0.0144,-0.0144,Lustig-Yaeger et al. 2023,0.03332,0.0021,-0.00224,Calculated,0.0904,0.0059,-0.0059,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
3.17975,6.8E-4,0.102,0.0153,-0.0153,Lustig-Yaeger et al. 2023,0.03194,0.00231,-0.00249,Calculated,0.0867,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
