171 2828.505089 1.732E-53 2.690E-01.01900.02215963.78850.50-.008000              7              5                    P 32      222523 4 3 2 1 0 1   756.0  780.0
171 2832.281428 9.813E-54 2.355E-01.01900.02216083.05480.50-.008000              6              4                    P 37      422523 4 3 2 1 0 1   876.0  900.0
171 2856.360136 1.491E-53 2.360E-01.01900.02216015.31880.50-.008000              5              3                    P 41      352523 4 3 2 1 0 1   972.0  996.0
171 2862.213853 7.622E-53 2.548E-01.01900.02215636.24880.50-.008000              7              5                    P 31      222523 4 3 2 1 0 1   732.0  756.0
171 2868.880261 5.619E-53 2.221E-01.01900.02215700.93650.50-.008000              6              4                    P 36      422523 4 3 2 1 0 1   852.0  876.0
171 2894.938541 1.048E-52 2.179E-01.01900.02215587.07200.50-.008000              5              3                    P 40      352523 4 3 2 1 0 1   948.0  972.0
171 2895.133078 3.204E-52 2.404E-01.01900.02215317.28440.50-.008000              7              5                    P 30      222523 4 3 2 1 0 1   708.0  732.0
171 2904.705906 3.080E-52 2.085E-01.01900.02215326.96610.50-.008000              6              4                    P 35      422523 4 3 2 1 0 1   828.0  852.0
171 2927.275997 1.286E-51 2.259E-01.01900.02215007.05520.50-.008000              7              5                    P 29      222523 4 3 2 1 0 1   684.0  708.0
171 2932.773190 7.066E-52 2.004E-01.01900.02215166.64570.50-.008000              5              3                    P 39      352523 4 3 2 1 0 1   924.0  948.0
171 2939.773919 1.614E-51 1.949E-01.01900.02214961.32400.50-.008000              6              4                    P 34      422523 4 3 2 1 0 1   804.0  828.0
171 2958.654228 4.917E-51 2.115E-01.01900.02214705.71530.50-.008000              7              5                    P 28      222523 4 3 2 1 0 1   660.0  684.0
171 2969.880158 4.564E-51 1.836E-01.01900.02214754.23440.50-.008000              5              3                    P 38      352523 4 3 2 1 0 1   900.0  924.0
171 2974.097996 8.080E-51 1.814E-01.01900.02214604.18550.50-.008000              6              4                    P 33      422523 4 3 2 1 0 1   780.0  804.0
171 2989.277930 1.792E-50 1.971E-01.01900.02214413.41350.50-.008000              7              5                    P 27      222523 4 3 2 1 0 1   636.0  660.0
171 3006.273588 2.820E-50 1.675E-01.01900.02214350.02730.50-.008000              5              3                    P 37      352523 4 3 2 1 0 1   876.0  900.0
171 3007.690168 3.858E-50 1.680E-01.01900.02214255.72010.50-.008000              6              4                    P 32      422523 4 3 2 1 0 1   756.0  780.0
171 3019.155948 6.212E-50 1.830E-01.01900.02214130.29300.50-.008000              7              5                    P 26      222523 4 3 2 1 0 1   612.0  636.0
171 3025.104299 2.712E-50 9.094E-02.01900.02214251.30190.50-.008000              4              2                    P 41      452523 4 3 2 1 0 1   972.0  996.0
171 3040.560960 1.756E-49 1.548E-01.01900.02213916.09210.50-.008000              6              4                    P 31      422523 4 3 2 1 0 1   732.0  756.0
171 3041.965886 1.666E-49 1.520E-01.01900.02213954.20880.50-.008000              5              3                    P 36      352523 4 3 2 1 0 1   852.0  876.0
171 3048.295931 2.048E-49 1.691E-01.01900.02213856.49160.50-.008000              7              5                    P 25      222523 4 3 2 1 0 1   588.0  612.0
171 3062.801026 1.990E-49 8.138E-02.01900.02213808.18360.50-.008000              4              2                    P 40      452523 4 3 2 1 0 1   948.0  972.0
171 3072.719544 7.607E-49 1.420E-01.01900.02213585.46080.50-.008000              6              4                    P 30      422523 4 3 2 1 0 1   708.0  732.0
171 3076.704441 6.410E-49 1.555E-01.01900.02413592.14190.50-.008000              7              5                    P 24      222523 4 3 2 1 0 1   564.0  588.0
171 3076.967899 9.386E-49 1.373E-01.01900.02213566.95800.50-.008000              5              3                    P 35      352523 4 3 2 1 0 1   828.0  852.0
171 3099.836986 1.394E-48 7.233E-02.01900.02213373.29790.50-.008000              4              2                    P 39      452523 4 3 2 1 0 1   924.0  948.0
171 3104.173863 3.133E-48 1.295E-01.01900.02213263.98000.50-.008000              6              4                    P 29      422523 4 3 2 1 0 1   684.0  708.0
171 3104.387050 1.904E-48 1.424E-01.01900.02413337.37110.50-.008000              7              5                    P 23      222523 4 3 2 1 0 1   540.0  564.0
171 3111.289069 5.041E-48 1.233E-01.01900.02213188.44890.50-.008000              5              3                    P 34      352523 4 3 2 1 0 1   804.0  828.0
171 3131.348429 5.359E-48 1.297E-01.01900.02713092.30140.50-.008000              7              5                    P 22      222523 4 3 2 1 0 1   516.0  540.0
171 3134.930749 1.226E-47 1.174E-01.01900.02212951.79860.50-.008000              6              4                    P 28      422523 4 3 2 1 0 1   660.0  684.0
171 3136.221829 9.296E-48 6.379E-02.01900.02212946.83300.50-.008000              4              2                    P 38      452523 4 3 2 1 0 1   900.0  924.0
171 3144.937569 2.576E-47 1.101E-01.01900.02212818.85090.50-.008000              5              3                    P 33      352523 4 3 2 1 0 1   780.0  804.0
171 3157.592415 1.428E-47 1.174E-01.01900.02812857.04950.50-.008000              7              5                    P 21      222523 4 3 2 1 0 1   492.0  516.0
171 3164.996019 4.548E-47 1.058E-01.01900.02212649.06050.50-.008000              6              4                    P 27      422523 4 3 2 1 0 1   636.0  660.0
171 3171.963901 5.896E-47 5.578E-02.01900.02212528.97260.50-.008000              4              2                    P 37      452523 4 3 2 1 0 1   876.0  900.0
171 3177.920423 1.251E-46 9.763E-02.01900.02212458.32830.50-.008000              5              3                    P 32      352523 4 3 2 1 0 1   756.0  780.0
171 3183.122089 3.599E-47 1.058E-01.01900.03012631.72730.50-.008000              7              5                    P 20      222523 4 3 2 1 0 1   468.0  492.0
171 3186.377708 5.169E-47 2.384E-02.01900.02212400.69430.50-.008000              3              1                    P 41      452523 4 3 2 1 0 1   972.0  996.0
171 3194.374568 1.598E-46 9.465E-02.01900.02212355.90450.50-.008000              6              4                    P 26      422523 4 3 2 1 0 1   612.0  636.0
171 3207.070365 3.548E-46 4.830E-02.01900.02212119.89570.50-.008000              4              2                    P 36      452523 4 3 2 1 0 1   852.0  876.0
171 3207.939829 8.565E-47 9.463E-02.01900.03312416.44130.50-.008000              7              5                    P 19      222523 4 3 2 1 0 1   444.0  468.0
171 3210.243614 5.761E-46 8.593E-02.01900.02212107.04080.50-.008000              5              3                    P 31      352523 4 3 2 1 0 1   732.0  756.0
171 3223.070451 5.314E-46 8.407E-02.01900.02212072.46440.50-.008000              6              4                    P 25      422523 4 3 2 1 0 1   588.0  612.0
171 3223.515977 3.845E-46 2.013E-02.01900.02211943.12970.50-.008000              3              1                    P 40      452523 4 3 2 1 0 1   948.0  972.0
171 3232.047373 1.923E-46 8.410E-02.01900.03412211.29300.50-.008000              7              5                    P 18      222523 4 3 2 1 0 1   420.0  444.0
171 3241.547318 2.021E-45 4.136E-02.01900.02211719.77670.50-.008000              4              2                    P 35      452523 4 3 2 1 0 1   828.0  852.0
171 3241.912176 2.513E-45 7.500E-02.01900.02211765.14300.50-.008000              5              3                    P 30      352523 4 3 2 1 0 1   708.0  732.0
171 3251.086952 1.668E-45 7.406E-02.01900.02411798.86910.50-.008000              6              4                    P 24      422523 4 3 2 1 0 1   564.0  588.0
171 3255.445860 4.065E-46 7.418E-02.01900.03812016.37880.50-.008000              7              5                    P 17      222523 4 3 2 1 0 1   396.0  420.0
171 3260.053586 2.699E-45 1.672E-02.01900.02211494.18080.50-.008000              3              1                    P 39      452523 4 3 2 1 0 1   924.0  948.0
171 3272.518095 3.225E-59 1.080E-01.01900.02218482.01060.50-.008000              7              5                    R 39      222523 4 3 2 1 0 1   972.0  948.0
171 3272.930284 1.036E-44 6.485E-02.01900.02211432.78510.50-.008000              5              3                    P 29      352523 4 3 2 1 0 1   684.0  708.0
171 3275.399888 1.087E-44 3.496E-02.01900.02211328.78560.50-.008000              4              2                    P 34      452523 4 3 2 1 0 1   804.0  828.0
171 3278.135881 8.081E-46 6.490E-02.01900.04011831.78990.50-.008000              7              5                    P 16      222523 4 3 2 1 0 1   372.0  396.0
171 3278.426651 4.939E-45 6.465E-02.01900.02411535.24250.50-.008000              6              4                    P 23      422523 4 3 2 1 0 1   540.0  564.0
171 3295.995742 1.781E-44 1.363E-02.01900.02211054.03160.50-.008000              3              1                    P 38      452523 4 3 2 1 0 1   900.0  924.0
171 3300.117514 1.508E-45 5.626E-02.02050.04611657.61270.50-.008000              7              5                    P 15      224523 4 3 2 1 0 1   348.0  372.0
171 3300.377002 1.837E-58 9.986E-02.01900.02218099.41890.50-.008000              7              5                    R 38      222523 4 3 2 1 0 1   948.0  924.0
171 3303.301326 4.029E-44 5.547E-02.01900.02211110.11220.50-.008000              5              3                    P 28      352523 4 3 2 1 0 1   660.0  684.0
171 3305.091481 1.376E-44 5.587E-02.01900.02711281.70360.50-.008000              6              4                    P 22      422523 4 3 2 1 0 1   516.0  540.0
171 3308.632320 5.500E-44 2.911E-02.01900.02210947.08780.50-.008000              4              2                    P 33      452523 4 3 2 1 0 1   780.0  804.0
171 3321.390362 2.635E-45 4.827E-02.02190.04811493.92820.50-.008000              7              5                    P 14      224523 4 3 2 1 0 1   324.0  348.0
171 3326.783662 1.016E-57 9.287E-02.01900.02217724.11450.50-.008000              7              5                    R 37      222523 4 3 2 1 0 1   924.0  900.0
171 3331.082781 3.601E-44 4.772E-02.01900.02811038.36660.50-.008000              6              4                    P 21      422523 4 3 2 1 0 1   492.0  516.0
171 3331.346758 1.099E-43 1.086E-02.01900.02210622.86210.50-.008000              3              1                    P 37      452523 4 3 2 1 0 1   876.0  900.0
171 3333.027971 1.474E-43 4.686E-02.01900.02210797.26500.50-.008000              5              3                    P 27      352523 4 3 2 1 0 1   636.0  660.0
171 3341.248062 2.610E-43 2.380E-02.01900.02210574.84410.50-.008000              4              2                    P 32      452523 4 3 2 1 0 1   756.0  780.0
171 3341.953587 4.302E-45 4.094E-02.02370.05411340.81250.50-.008000              7              5                    P 13      224523 4 3 2 1 0 1   300.0  324.0
171 3342.012852 6.513E-44 2.725E-03.01900.02210466.17070.50-.008000              2              0                    P 41      452523 4 3 2 1 0 1   972.0  996.0
171 3351.793517 5.445E-57 8.681E-02.01900.02217356.30090.50-.008000              7              5                    R 36      222523 4 3 2 1 0 1   900.0  876.0
171 3356.401344 8.827E-44 4.022E-02.01900.03010805.34050.50-.008000              6              4                    P 20      422523 4 3 2 1 0 1   468.0  492.0
171 3361.805936 6.544E-45 3.426E-02.02590.05811198.33670.50-.008000              7              5                    P 12      224524 4 3 2 1 0 1   276.0  300.0
171 3362.112235 5.059E-43 3.902E-02.01900.02210494.37940.50-.008000              5              3                    P 26      352523 4 3 2 1 0 1   612.0  636.0
171 3366.110125 6.298E-43 8.396E-03.01900.02210200.84780.50-.008000              3              1                    P 36      452523 4 3 2 1 0 1   852.0  876.0
171 3373.249827 1.156E-42 1.903E-02.01900.02210212.21090.50-.008000              4              2                    P 31      452523 4 3 2 1 0 1   732.0  756.0
171 3375.456460 2.826E-56 8.153E-02.01900.02216996.17470.50-.008000              7              5                    R 35      222523 4 3 2 1 0 1   876.0  852.0
171 3378.833158 4.454E-43 1.972E-03.01900.022 9994.46470.50-.008000              2              0                    P 40      452523 4 3 2 1 0 1   948.0  972.0
171 3380.945768 9.236E-45 2.824E-02.02850.06211066.56670.50-.009000              7              5                    P 11      224524 4 3 2 1 0 1   252.0  276.0
171 3381.047459 2.021E-43 3.338E-02.01900.03310582.72970.50-.008000              6              4                    P 19      422523 4 3 2 1 0 1   444.0  468.0
171 3390.555530 1.624E-42 3.194E-02.01900.02210201.58640.50-.008000              5              3                    P 25      352523 4 3 2 1 0 1   588.0  612.0
171 3397.817575 1.418E-55 7.691E-02.01900.02216643.92590.50-.008000              7              5                    R 34      222523 4 3 2 1 0 1   852.0  828.0
171 3399.371079 1.204E-44 2.285E-02.03150.06610945.56340.50-.008000              7              5                    P 10      224524 4 3 2 1 0 1   228.0  252.0
171 3400.288593 3.320E-42 6.253E-03.01900.022 9788.16030.50-.008000              3              1                    P 35      452523 4 3 2 1 0 1   828.0  852.0
171 3404.639665 4.747E-42 1.482E-02.01900.022 9859.34030.50-.008000              4              2                    P 30      452523 4 3 2 1 0 1   708.0  732.0
171 3405.020950 4.307E-43 2.720E-02.01900.03410370.63360.50-.008000              6              4                    P 18      422523 4 3 2 1 0 1   420.0  444.0
171 3415.097023 2.737E-42 1.340E-03.01900.022 9531.73600.50-.008000              2              0                    P 39      452523 4 3 2 1 0 1   924.0  948.0
171 3417.079521 1.442E-44 1.808E-02.03490.07010835.38260.50-.008700              7              5                    P  9      224524 4 3 2 1 0 1   204.0  228.0
171 3418.358721 4.852E-42 2.561E-02.01900.024 9919.01240.50-.008000              5              3                    P 24      352523 4 3 2 1 0 1   564.0  588.0
171 3418.917754 6.865E-55 7.282E-02.01900.02216299.73800.50-.008000              7              5                    R 33      222523 4 3 2 1 0 1   828.0  804.0
171 3428.321211 8.501E-43 2.168E-02.01900.03810169.14660.50-.008000              6              4                    P 17      422523 4 3 2 1 0 1   396.0  420.0
